id,timestamp,co2_intensity_g_per_kwh
,2025-10-11T15:15:00.554667+00:00,269.7
,2025-10-10T20:15:00.820851+00:00,255.1
,2025-10-11T15:30:00.554667+00:00,248.1
,2025-10-10T20:30:00.820851+00:00,252.0
,2025-10-11T15:45:00.554667+00:00,232.9
,2025-10-10T20:45:00.820851+00:00,244.6
,2025-10-11T16:00:00.554667+00:00,254.0
,2025-10-10T21:00:00.820851+00:00,265.2
,2025-10-11T16:15:00.554667+00:00,258.6
,2025-10-10T21:15:00.820851+00:00,233.4
,2025-10-11T16:30:00.554667+00:00,228.4
,2025-10-10T21:30:00.820851+00:00,201.5
,2025-10-11T16:45:00.554667+00:00,239.2
,2025-10-10T21:45:00.820851+00:00,239.4
,2025-10-11T17:00:00.554667+00:00,244.5
,2025-10-10T22:00:00.820851+00:00,266.2
,2025-10-11T17:15:00.554667+00:00,225.7
,2025-10-10T22:15:00.820851+00:00,197.0
,2025-10-11T17:30:00.554667+00:00,240.1
,2025-10-10T22:30:00.820851+00:00,293.9
,2025-10-11T17:45:00.554667+00:00,254.0
,2025-10-10T22:45:00.820851+00:00,222.9
,2025-10-11T18:00:00.554667+00:00,253.8
,2025-10-10T23:00:00.820851+00:00,270.2
,2025-10-11T18:15:00.554667+00:00,225.2
,2025-10-10T23:15:00.820851+00:00,242.5
,2025-10-11T18:30:00.554667+00:00,245.1
,2025-10-10T23:30:00.820851+00:00,247.3
,2025-10-11T18:45:00.554667+00:00,253.9
,2025-10-10T23:45:00.820851+00:00,270.5
,2025-10-11T19:00:00.554667+00:00,209.8
,2025-10-11T00:00:00.820851+00:00,225.6
,2025-10-11T19:15:00.554667+00:00,229.4
,2025-10-11T00:15:00.820851+00:00,222.8
,2025-10-11T19:30:00.554667+00:00,284.6
,2025-10-11T00:30:00.820851+00:00,236.6
,2025-10-11T19:45:00.554667+00:00,296.2
,2025-10-11T00:45:00.820851+00:00,222.1
,2025-10-11T20:00:00.554667+00:00,247.9
,2025-10-11T01:00:00.820851+00:00,258.2
,2025-10-11T20:15:00.554667+00:00,263.5
,2025-10-11T01:15:00.820851+00:00,222.5
,2025-10-11T20:30:00.554667+00:00,261.5
,2025-10-11T01:30:00.820851+00:00,204.9
,2025-10-11T20:45:00.554667+00:00,270.2
,2025-10-11T01:45:00.820851+00:00,214.6
,2025-10-11T21:00:00.554667+00:00,236.4
,2025-10-11T02:00:00.820851+00:00,210.3
,2025-10-11T21:15:00.554667+00:00,240.1
,2025-10-11T02:15:00.820851+00:00,237.4
,2025-10-11T21:30:00.554667+00:00,263.1
,2025-10-11T02:30:00.820851+00:00,208.5
,2025-10-11T21:45:00.554667+00:00,232.6
,2025-10-11T02:45:00.820851+00:00,233.0
,2025-10-11T22:00:00.554667+00:00,238.3
,2025-10-11T03:00:00.820851+00:00,209.3
,2025-10-11T22:15:00.554667+00:00,228.0
,2025-10-11T03:15:00.820851+00:00,251.9
,2025-10-11T22:30:00.554667+00:00,250.0
,2025-10-11T03:30:00.820851+00:00,248.2
,2025-10-11T22:45:00.554667+00:00,264.9
,2025-10-11T03:45:00.820851+00:00,233.7
,2025-10-11T23:00:00.554667+00:00,209.9
,2025-10-11T04:00:00.820851+00:00,211.0
,2025-10-11T23:15:00.554667+00:00,225.9
,2025-10-11T04:15:00.820851+00:00,255.0
,2025-10-11T23:30:00.554667+00:00,271.3
,2025-10-11T04:30:00.820851+00:00,273.7
,2025-10-11T23:45:00.554667+00:00,241.6
,2025-10-11T04:45:00.820851+00:00,239.1
,2025-10-12T00:00:00.554667+00:00,280.9
,2025-10-11T05:00:00.820851+00:00,201.1
,2025-10-12T00:15:00.554667+00:00,245.1
,2025-10-11T05:15:00.820851+00:00,290.8
,2025-10-12T00:30:00.554667+00:00,294.1
,2025-10-11T05:30:00.820851+00:00,195.7
,2025-10-12T00:45:00.554667+00:00,245.1
,2025-10-11T05:45:00.820851+00:00,261.8
,2025-10-12T01:00:00.554667+00:00,270.3
,2025-10-11T06:00:00.820851+00:00,213.7
,2025-10-12T01:15:00.554667+00:00,231.0
,2025-10-11T06:15:00.820851+00:00,233.4
,2025-10-12T01:30:00.554667+00:00,235.0
,2025-10-11T06:30:00.820851+00:00,255.5
,2025-10-12T01:45:00.554667+00:00,242.9
,2025-10-11T06:45:00.820851+00:00,227.5
,2025-10-12T02:00:00.554667+00:00,219.6
,2025-10-11T07:00:00.820851+00:00,239.0
,2025-10-12T02:15:00.554667+00:00,226.8
,2025-10-11T07:15:00.820851+00:00,250.9
,2025-10-12T02:30:00.554667+00:00,281.1
,2025-10-11T07:30:00.820851+00:00,250.8
,2025-10-12T02:45:00.554667+00:00,298.6
,2025-10-11T07:45:00.820851+00:00,212.3
,2025-10-12T03:00:00.554667+00:00,216.2
,2025-10-11T08:00:00.820851+00:00,193.4
,2025-10-12T03:15:00.554667+00:00,222.0
,2025-10-11T08:15:00.820851+00:00,263.9
,2025-10-12T03:30:00.554667+00:00,247.5
,2025-10-11T08:30:00.820851+00:00,255.1
,2025-10-12T03:45:00.554667+00:00,212.4
,2025-10-11T08:45:00.820851+00:00,245.1
,2025-10-12T04:00:00.554667+00:00,253.5
,2025-10-11T09:00:00.820851+00:00,236.5
,2025-10-12T04:15:00.554667+00:00,213.3
,2025-10-11T09:15:00.820851+00:00,194.8
,2025-10-12T04:30:00.554667+00:00,244.4
,2025-10-11T09:30:00.820851+00:00,203.6
,2025-10-12T04:45:00.554667+00:00,231.9
,2025-10-11T09:45:00.820851+00:00,237.3
,2025-10-12T05:00:00.554667+00:00,246.8
,2025-10-11T10:00:00.820851+00:00,198.3
,2025-10-12T05:15:00.554667+00:00,296.2
,2025-10-11T10:15:00.820851+00:00,242.1
,2025-10-12T05:30:00.554667+00:00,260.5
,2025-10-11T10:30:00.820851+00:00,215.7
,2025-10-12T05:45:00.554667+00:00,261.8
,2025-10-11T10:45:00.820851+00:00,266.4
,2025-10-12T06:00:00.554667+00:00,240.2
,2025-10-11T11:00:00.820851+00:00,247.0
,2025-10-12T06:15:00.554667+00:00,260.6
,2025-10-11T11:15:00.820851+00:00,210.7
,2025-10-12T06:30:00.554667+00:00,234.6
,2025-10-11T11:30:00.820851+00:00,231.0
,2025-10-12T06:45:00.554667+00:00,194.6
,2025-10-11T11:45:00.820851+00:00,267.5
,2025-10-12T07:00:00.554667+00:00,247.6
,2025-10-11T12:00:00.820851+00:00,247.7
,2025-10-12T07:15:00.554667+00:00,207.6
,2025-10-11T12:15:00.820851+00:00,249.8
,2025-10-12T07:30:00.554667+00:00,237.1
,2025-10-11T12:30:00.820851+00:00,236.5
,2025-10-12T07:45:00.554667+00:00,214.5
,2025-10-11T12:45:00.820851+00:00,237.1
,2025-10-12T08:00:00.554667+00:00,198.8
,2025-10-11T13:00:00.820851+00:00,217.9
,2025-10-12T08:15:00.554667+00:00,236.3
,2025-10-11T13:15:00.820851+00:00,192.7
,2025-10-12T08:30:00.554667+00:00,247.7
,2025-10-11T13:30:00.820851+00:00,252.8
,2025-10-12T08:45:00.554667+00:00,203.6
,2025-10-11T13:45:00.820851+00:00,247.2
,2025-10-12T09:00:00.554667+00:00,234.8
,2025-10-11T14:00:00.820851+00:00,249.4
,2025-10-12T09:15:00.554667+00:00,244.6
,2025-10-11T14:15:00.820851+00:00,217.4
,2025-10-12T09:30:00.554667+00:00,271.2
,2025-10-11T14:30:00.820851+00:00,276.3
,2025-10-12T09:45:00.554667+00:00,188.6
,2025-10-11T14:45:00.820851+00:00,244.5
,2025-10-12T10:00:00.554667+00:00,216.5
,2025-10-11T15:00:00.820851+00:00,203.2
,2025-10-12T10:15:00.554667+00:00,194.2
,2025-10-11T15:15:00.820851+00:00,216.1
,2025-10-12T10:30:00.554667+00:00,227.0
,2025-10-11T15:30:00.820851+00:00,243.1
,2025-10-12T10:45:00.554667+00:00,244.9
,2025-10-11T15:45:00.820851+00:00,228.2
,2025-10-12T11:00:00.554667+00:00,269.1
,2025-10-11T16:00:00.820851+00:00,248.8
,2025-10-12T11:15:00.554667+00:00,228.9
,2025-10-11T16:15:00.820851+00:00,227.6
,2025-10-12T11:30:00.554667+00:00,229.9
,2025-10-11T16:30:00.820851+00:00,229.9
,2025-10-12T11:45:00.554667+00:00,223.4
,2025-10-11T16:45:00.820851+00:00,229.7
,2025-10-12T12:00:00.554667+00:00,240.2
,2025-10-11T17:00:00.820851+00:00,245.7
,2025-10-12T12:15:00.554667+00:00,238.0
,2025-10-11T17:15:00.820851+00:00,224.8
,2025-10-12T12:30:00.554667+00:00,270.2
,2025-10-11T17:30:00.820851+00:00,232.7
,2025-10-12T12:45:00.554667+00:00,267.7
,2025-10-11T17:45:00.820851+00:00,243.9
,2025-10-12T13:00:00.554667+00:00,235.6
,2025-10-11T18:00:00.820851+00:00,255.7
,2025-10-12T13:15:00.554667+00:00,235.6
,2025-10-11T18:15:00.820851+00:00,286.1
,2025-10-12T13:30:00.554667+00:00,243.0
,2025-10-11T18:30:00.820851+00:00,231.3
,2025-10-12T13:45:00.554667+00:00,224.3
,2025-10-11T18:45:00.820851+00:00,228.4
,2025-10-12T14:00:00.554667+00:00,219.5
,2025-10-11T19:00:00.820851+00:00,296.3
,2025-10-12T14:15:00.554667+00:00,213.2
,2025-10-11T19:15:00.820851+00:00,238.4
,2025-10-12T14:30:00.554667+00:00,230.7
,2025-10-11T19:30:00.820851+00:00,260.4
,2025-10-12T14:45:00.554667+00:00,220.4
,2025-10-11T19:45:00.820851+00:00,288.3
,2025-10-12T15:00:00.554667+00:00,240.4
,2025-10-11T20:00:00.820851+00:00,225.8
,2025-10-12T15:15:00.554667+00:00,261.8
,2025-10-11T20:15:00.820851+00:00,246.8
,2025-10-12T15:30:00.554667+00:00,198.0
,2025-10-11T20:30:00.820851+00:00,204.5
,2025-10-12T15:45:00.554667+00:00,228.2
,2025-10-11T20:45:00.820851+00:00,232.5
,2025-10-12T16:00:00.554667+00:00,250.7
,2025-10-11T21:00:00.820851+00:00,240.3
,2025-10-12T16:15:00.554667+00:00,241.1
,2025-10-11T21:15:00.820851+00:00,250.4
,2025-10-12T16:30:00.554667+00:00,247.3
,2025-10-11T21:30:00.820851+00:00,253.1
,2025-10-12T16:45:00.554667+00:00,257.1
,2025-10-11T21:45:00.820851+00:00,242.6
,2025-10-12T17:00:00.554667+00:00,232.1
,2025-10-11T22:00:00.820851+00:00,249.6
,2025-10-12T17:15:00.554667+00:00,224.3
,2025-10-11T22:15:00.820851+00:00,245.1
,2025-10-12T17:30:00.554667+00:00,221.6
,2025-10-11T22:30:00.820851+00:00,262.1
,2025-10-12T17:45:00.554667+00:00,235.0
,2025-10-11T22:45:00.820851+00:00,234.4
,2025-10-12T18:00:00.554667+00:00,216.9
,2025-10-11T23:00:00.820851+00:00,230.1
,2025-10-12T18:15:00.554667+00:00,255.1
,2025-10-11T23:15:00.820851+00:00,258.8
,2025-10-12T18:30:00.554667+00:00,241.0
,2025-10-11T23:30:00.820851+00:00,262.8
,2025-10-12T18:45:00.554667+00:00,240.3
,2025-10-11T23:45:00.820851+00:00,227.5
,2025-10-12T19:00:00.554667+00:00,236.6
,2025-10-12T00:00:00.820851+00:00,241.0
,2025-10-12T19:15:00.554667+00:00,234.0
,2025-10-12T00:15:00.820851+00:00,261.4
,2025-10-12T19:30:00.554667+00:00,252.4
,2025-10-12T00:30:00.820851+00:00,253.5
,2025-10-12T19:45:00.554667+00:00,264.9
,2025-10-12T00:45:00.820851+00:00,269.3
,2025-10-12T20:00:00.554667+00:00,239.8
,2025-10-12T01:00:00.820851+00:00,247.1
,2025-10-12T20:15:00.554667+00:00,248.5
,2025-10-12T01:15:00.820851+00:00,268.0
,2025-10-12T20:30:00.554667+00:00,232.8
,2025-10-12T01:30:00.820851+00:00,234.4
,2025-10-12T20:45:00.554667+00:00,233.2
,2025-10-12T01:45:00.820851+00:00,261.5
,2025-10-12T21:00:00.554667+00:00,210.6
,2025-10-12T02:00:00.820851+00:00,244.7
,2025-10-12T21:15:00.554667+00:00,257.9
,2025-10-12T02:15:00.820851+00:00,232.1
,2025-10-12T21:30:00.554667+00:00,225.4
,2025-10-12T02:30:00.820851+00:00,274.5
,2025-10-12T21:45:00.554667+00:00,230.5
,2025-10-12T02:45:00.820851+00:00,205.2
,2025-10-12T22:00:00.554667+00:00,254.9
,2025-10-12T03:00:00.820851+00:00,233.2
,2025-10-12T22:15:00.554667+00:00,244.0
,2025-10-12T03:15:00.820851+00:00,272.3
,2025-10-12T22:30:00.554667+00:00,225.5
,2025-10-12T03:30:00.820851+00:00,213.6
,2025-10-12T22:45:00.554667+00:00,225.8
,2025-10-12T03:45:00.820851+00:00,244.4
,2025-10-12T23:00:00.554667+00:00,215.0
,2025-10-12T04:00:00.820851+00:00,252.7
,2025-10-12T23:15:00.554667+00:00,202.8
,2025-10-12T04:15:00.820851+00:00,249.2
,2025-10-12T23:30:00.554667+00:00,297.8
,2025-10-12T04:30:00.820851+00:00,239.2
,2025-10-12T23:45:00.554667+00:00,241.5
,2025-10-12T04:45:00.820851+00:00,255.3
,2025-10-13T00:00:00.554667+00:00,244.6
,2025-10-12T05:00:00.820851+00:00,239.7
,2025-10-13T00:15:00.554667+00:00,211.9
,2025-10-12T05:15:00.820851+00:00,237.6
,2025-10-13T00:30:00.554667+00:00,250.7
,2025-10-12T05:30:00.820851+00:00,215.9
,2025-10-13T00:45:00.554667+00:00,262.6
,2025-10-12T05:45:00.820851+00:00,198.3
,2025-10-13T01:00:00.554667+00:00,251.1
,2025-10-12T06:00:00.820851+00:00,258.4
,2025-10-13T01:15:00.554667+00:00,234.0
,2025-10-12T06:15:00.820851+00:00,247.6
,2025-10-13T01:30:00.554667+00:00,249.7
,2025-10-12T06:30:00.820851+00:00,204.2
,2025-10-13T01:45:00.554667+00:00,247.9
,2025-10-12T06:45:00.820851+00:00,224.5
,2025-10-13T02:00:00.554667+00:00,245.4
,2025-10-12T07:00:00.820851+00:00,241.4
,2025-10-13T02:15:00.554667+00:00,224.7
,2025-10-12T07:15:00.820851+00:00,251.7
,2025-10-13T02:30:00.554667+00:00,223.6
,2025-10-12T07:30:00.820851+00:00,230.7
,2025-10-13T02:45:00.554667+00:00,227.1
,2025-10-12T07:45:00.820851+00:00,215.3
,2025-10-13T03:00:00.554667+00:00,219.1
,2025-10-12T08:00:00.820851+00:00,221.8
,2025-10-13T03:15:00.554667+00:00,243.9
,2025-10-12T08:15:00.820851+00:00,205.3
,2025-10-13T03:30:00.554667+00:00,242.3
,2025-10-12T08:30:00.820851+00:00,225.6
,2025-10-13T03:45:00.554667+00:00,244.7
,2025-10-12T08:45:00.820851+00:00,251.6
,2025-10-13T04:00:00.554667+00:00,213.6
,2025-10-12T09:00:00.820851+00:00,232.1
,2025-10-13T04:15:00.554667+00:00,221.8
,2025-10-12T09:15:00.820851+00:00,213.5
,2025-10-13T04:30:00.554667+00:00,206.7
,2025-10-12T09:30:00.820851+00:00,212.9
,2025-10-13T04:45:00.554667+00:00,236.9
,2025-10-12T09:45:00.820851+00:00,230.0
,2025-10-13T05:00:00.554667+00:00,206.5
,2025-10-12T10:00:00.820851+00:00,213.2
,2025-10-13T05:15:00.554667+00:00,223.5
,2025-10-12T10:15:00.820851+00:00,222.7
,2025-10-13T05:30:00.554667+00:00,231.1
,2025-10-12T10:30:00.820851+00:00,229.2
,2025-10-13T05:45:00.554667+00:00,220.9
,2025-10-12T10:45:00.820851+00:00,210.3
,2025-10-13T06:00:00.554667+00:00,181.7
,2025-10-12T11:00:00.820851+00:00,241.2
,2025-10-13T06:15:00.554667+00:00,234.5
,2025-10-12T11:15:00.820851+00:00,219.8
,2025-10-13T06:30:00.554667+00:00,240.5
,2025-10-12T11:30:00.820851+00:00,270.1
,2025-10-13T06:45:00.554667+00:00,245.4
,2025-10-12T11:45:00.820851+00:00,221.3
,2025-10-13T07:00:00.554667+00:00,237.6
,2025-10-12T12:00:00.820851+00:00,223.3
,2025-10-13T07:15:00.554667+00:00,206.2
,2025-10-12T12:15:00.820851+00:00,205.9
,2025-10-13T07:30:00.554667+00:00,228.3
,2025-10-12T12:30:00.820851+00:00,221.2
,2025-10-13T07:45:00.554667+00:00,253.6
,2025-10-12T12:45:00.820851+00:00,191.4
,2025-10-13T08:00:00.554667+00:00,242.5
,2025-10-12T13:00:00.820851+00:00,218.2
,2025-10-13T08:15:00.554667+00:00,208.7
,2025-10-12T13:15:00.820851+00:00,253.8
,2025-10-13T08:30:00.554667+00:00,246.1
,2025-10-12T13:30:00.820851+00:00,232.5
,2025-10-13T08:45:00.554667+00:00,183.6
,2025-10-12T13:45:00.820851+00:00,216.0
,2025-10-13T09:00:00.554667+00:00,211.1
,2025-10-12T14:00:00.820851+00:00,221.5
,2025-10-13T09:15:00.554667+00:00,231.7
,2025-10-12T14:15:00.820851+00:00,221.1
,2025-10-13T09:30:00.554667+00:00,230.1
,2025-10-12T14:30:00.820851+00:00,200.7
,2025-10-13T09:45:00.554667+00:00,186.1
,2025-10-12T14:45:00.820851+00:00,240.1
,2025-10-13T10:00:00.554667+00:00,211.1
,2025-10-12T15:00:00.820851+00:00,217.8
,2025-10-13T10:15:00.554667+00:00,216.2
,2025-10-12T15:15:00.820851+00:00,194.6
,2025-10-13T10:30:00.554667+00:00,226.5
,2025-10-12T15:30:00.820851+00:00,255.7
,2025-10-13T10:45:00.554667+00:00,167.2
,2025-10-12T15:45:00.820851+00:00,209.9
,2025-10-13T11:00:00.554667+00:00,227.8
,2025-10-12T16:00:00.820851+00:00,235.3
,2025-10-13T11:15:00.554667+00:00,199.8
,2025-10-12T16:15:00.820851+00:00,219.2
,2025-10-13T11:30:00.554667+00:00,248.9
,2025-10-12T16:30:00.820851+00:00,244.5
,2025-10-13T11:45:00.554667+00:00,235.3
,2025-10-12T16:45:00.820851+00:00,235.7
,2025-10-13T12:00:00.554667+00:00,223.8
,2025-10-12T17:00:00.820851+00:00,198.4
,2025-10-13T12:15:00.554667+00:00,231.9
,2025-10-12T17:15:00.820851+00:00,286.2
,2025-10-13T12:30:00.554667+00:00,229.8
,2025-10-12T17:30:00.820851+00:00,218.1
,2025-10-13T12:45:00.554667+00:00,271.9
,2025-10-12T17:45:00.820851+00:00,182.9
,2025-10-13T13:00:00.554667+00:00,228.6
,2025-10-12T18:00:00.820851+00:00,251.8
,2025-10-13T13:15:00.554667+00:00,253.0
,2025-10-12T18:15:00.820851+00:00,243.5
,2025-10-13T13:30:00.554667+00:00,222.7
,2025-10-12T18:30:00.820851+00:00,281.8
,2025-10-13T13:45:00.554667+00:00,236.6
,2025-10-12T18:45:00.820851+00:00,267.3
,2025-10-13T14:00:00.554667+00:00,206.0
,2025-10-12T19:00:00.820851+00:00,232.4
,2025-10-13T14:15:00.554667+00:00,218.6
,2025-10-12T19:15:00.820851+00:00,249.7
,2025-10-13T14:30:00.554667+00:00,184.7
,2025-10-12T19:30:00.820851+00:00,268.9
,2025-10-13T14:45:00.554667+00:00,214.2
,2025-10-12T19:45:00.820851+00:00,218.6
,2025-10-13T15:00:00.554667+00:00,241.6
,2025-10-12T20:00:00.820851+00:00,236.1
,2025-10-13T15:15:00.554667+00:00,187.8
,2025-10-12T20:15:00.820851+00:00,248.0
,2025-10-13T15:30:00.554667+00:00,248.6
,2025-10-12T20:30:00.820851+00:00,266.1
,2025-10-13T15:45:00.554667+00:00,236.6
,2025-10-12T20:45:00.820851+00:00,227.1
,2025-10-13T16:00:00.554667+00:00,231.9
,2025-10-12T21:00:00.820851+00:00,225.6
,2025-10-13T16:15:00.554667+00:00,250.3
,2025-10-12T21:15:00.820851+00:00,216.6
,2025-10-13T16:30:00.554667+00:00,234.9
,2025-10-12T21:30:00.820851+00:00,232.0
,2025-10-13T16:45:00.554667+00:00,228.6
,2025-10-12T21:45:00.820851+00:00,209.6
,2025-10-13T17:00:00.554667+00:00,273.2
,2025-10-12T22:00:00.820851+00:00,262.1
,2025-10-13T17:15:00.554667+00:00,250.2
,2025-10-12T22:15:00.820851+00:00,226.5
,2025-10-13T17:30:00.554667+00:00,245.9
,2025-10-12T22:30:00.820851+00:00,242.8
,2025-10-13T17:45:00.554667+00:00,244.5
,2025-10-12T22:45:00.820851+00:00,227.0
,2025-10-13T18:00:00.554667+00:00,220.2
,2025-10-12T23:00:00.820851+00:00,249.1
,2025-10-13T18:15:00.554667+00:00,258.0
,2025-10-12T23:15:00.820851+00:00,235.3
,2025-10-13T18:30:00.554667+00:00,220.4
,2025-10-12T23:30:00.820851+00:00,236.5
,2025-10-13T18:45:00.554667+00:00,238.2
,2025-10-12T23:45:00.820851+00:00,227.7
,2025-10-13T19:00:00.554667+00:00,216.8
,2025-10-13T00:00:00.820851+00:00,205.7
,2025-10-13T19:15:00.554667+00:00,246.2
,2025-10-13T00:15:00.820851+00:00,224.1
,2025-10-13T19:30:00.554667+00:00,249.9
,2025-10-13T00:30:00.820851+00:00,266.3
,2025-10-13T19:45:00.554667+00:00,275.5
,2025-10-13T00:45:00.820851+00:00,222.5
,2025-10-13T20:00:00.554667+00:00,259.7
,2025-10-13T01:00:00.820851+00:00,251.5
,2025-10-13T20:15:00.554667+00:00,245.3
,2025-10-13T01:15:00.820851+00:00,214.0
,2025-10-13T20:30:00.554667+00:00,229.0
,2025-10-13T01:30:00.820851+00:00,258.5
,2025-10-13T20:45:00.554667+00:00,191.6
,2025-10-13T01:45:00.820851+00:00,207.2
,2025-10-13T21:00:00.554667+00:00,241.1
,2025-10-13T02:00:00.820851+00:00,282.7
,2025-10-13T21:15:00.554667+00:00,246.7
,2025-10-13T02:15:00.820851+00:00,258.9
,2025-10-13T21:30:00.554667+00:00,229.6
,2025-10-13T02:30:00.820851+00:00,218.7
,2025-10-13T21:45:00.554667+00:00,265.0
,2025-10-13T02:45:00.820851+00:00,258.7
,2025-10-13T22:00:00.554667+00:00,243.0
,2025-10-13T03:00:00.820851+00:00,276.4
,2025-10-13T22:15:00.554667+00:00,252.5
,2025-10-13T03:15:00.820851+00:00,254.2
,2025-10-13T22:30:00.554667+00:00,256.3
,2025-10-13T03:30:00.820851+00:00,227.0
,2025-10-13T22:45:00.554667+00:00,250.4
,2025-10-13T03:45:00.820851+00:00,224.5
,2025-10-13T23:00:00.554667+00:00,219.8
,2025-10-13T04:00:00.820851+00:00,185.5
,2025-10-13T23:15:00.554667+00:00,232.7
,2025-10-13T04:15:00.820851+00:00,166.4
,2025-10-13T23:30:00.554667+00:00,226.5
,2025-10-13T04:30:00.820851+00:00,237.3
,2025-10-13T23:45:00.554667+00:00,239.0
,2025-10-13T04:45:00.820851+00:00,213.2
,2025-10-14T00:00:00.554667+00:00,220.7
,2025-10-13T05:00:00.820851+00:00,149.0
,2025-10-14T00:15:00.554667+00:00,239.1
,2025-10-13T05:15:00.820851+00:00,223.2
,2025-10-14T00:30:00.554667+00:00,291.3
,2025-10-13T05:30:00.820851+00:00,196.5
,2025-10-14T00:45:00.554667+00:00,254.8
,2025-10-13T05:45:00.820851+00:00,267.0
,2025-10-14T01:00:00.554667+00:00,236.4
,2025-10-13T06:00:00.820851+00:00,248.7
,2025-10-14T01:15:00.554667+00:00,188.8
,2025-10-13T06:15:00.820851+00:00,233.6
,2025-10-14T01:30:00.554667+00:00,245.8
,2025-10-13T06:30:00.820851+00:00,213.8
,2025-10-14T01:45:00.554667+00:00,231.8
,2025-10-13T06:45:00.820851+00:00,253.5
,2025-10-14T02:00:00.554667+00:00,224.8
,2025-10-13T07:00:00.820851+00:00,210.9
,2025-10-14T02:15:00.554667+00:00,226.4
,2025-10-13T07:15:00.820851+00:00,240.4
,2025-10-14T02:30:00.554667+00:00,237.2
,2025-10-13T07:30:00.820851+00:00,268.9
,2025-10-14T02:45:00.554667+00:00,256.1
,2025-10-13T07:45:00.820851+00:00,231.4
,2025-10-14T03:00:00.554667+00:00,230.8
,2025-10-13T08:00:00.820851+00:00,229.3
,2025-10-14T03:15:00.554667+00:00,240.2
,2025-10-13T08:15:00.820851+00:00,204.9
,2025-10-14T03:30:00.554667+00:00,254.0
,2025-10-13T08:30:00.820851+00:00,268.3
,2025-10-14T03:45:00.554667+00:00,217.4
,2025-10-13T08:45:00.820851+00:00,214.9
,2025-10-14T04:00:00.554667+00:00,214.2
,2025-10-13T09:00:00.820851+00:00,264.3
,2025-10-14T04:15:00.554667+00:00,252.0
,2025-10-13T09:15:00.820851+00:00,214.1
,2025-10-14T04:30:00.554667+00:00,240.0
,2025-10-13T09:30:00.820851+00:00,208.9
,2025-10-14T04:45:00.554667+00:00,231.5
,2025-10-13T09:45:00.820851+00:00,182.0
,2025-10-14T05:00:00.554667+00:00,247.2
,2025-10-13T10:00:00.820851+00:00,263.4
,2025-10-14T05:15:00.554667+00:00,234.0
,2025-10-13T10:15:00.820851+00:00,258.4
,2025-10-14T05:30:00.554667+00:00,265.5
,2025-10-13T10:30:00.820851+00:00,227.7
,2025-10-14T05:45:00.554667+00:00,237.7
,2025-10-13T10:45:00.820851+00:00,247.8
,2025-10-14T06:00:00.554667+00:00,259.7
,2025-10-13T11:00:00.820851+00:00,229.8
,2025-10-14T06:15:00.554667+00:00,234.7
,2025-10-13T11:15:00.820851+00:00,188.8
,2025-10-14T06:30:00.554667+00:00,183.9
,2025-10-13T11:30:00.820851+00:00,244.5
,2025-10-14T06:45:00.554667+00:00,217.9
,2025-10-13T11:45:00.820851+00:00,207.7
,2025-10-14T07:00:00.554667+00:00,235.4
,2025-10-13T12:00:00.820851+00:00,260.4
,2025-10-14T07:15:00.554667+00:00,214.5
,2025-10-13T12:15:00.820851+00:00,251.1
,2025-10-14T07:30:00.554667+00:00,227.2
,2025-10-13T12:30:00.820851+00:00,255.9
,2025-10-14T07:45:00.554667+00:00,245.1
,2025-10-13T12:45:00.820851+00:00,211.2
,2025-10-14T08:00:00.554667+00:00,253.7
,2025-10-13T13:00:00.820851+00:00,212.9
,2025-10-14T08:15:00.554667+00:00,251.6
,2025-10-13T13:15:00.820851+00:00,239.3
,2025-10-14T08:30:00.554667+00:00,219.0
,2025-10-13T13:30:00.820851+00:00,240.9
,2025-10-14T08:45:00.554667+00:00,248.8
,2025-10-13T13:45:00.820851+00:00,216.8
,2025-10-14T09:00:00.554667+00:00,250.1
,2025-10-13T14:00:00.820851+00:00,217.6
,2025-10-14T09:15:00.554667+00:00,223.4
,2025-10-13T14:15:00.820851+00:00,213.6
,2025-10-14T09:30:00.554667+00:00,266.7
,2025-10-13T14:30:00.820851+00:00,227.9
,2025-10-14T09:45:00.554667+00:00,237.9
,2025-10-13T14:45:00.820851+00:00,271.6
,2025-10-14T10:00:00.554667+00:00,251.0
,2025-10-13T15:00:00.820851+00:00,255.8
,2025-10-14T10:15:00.554667+00:00,300
,2025-10-13T15:15:00.820851+00:00,235.9
,2025-10-14T10:30:00.554667+00:00,237.4
,2025-10-13T15:30:00.820851+00:00,236.8
,2025-10-14T10:45:00.554667+00:00,192.4
,2025-10-13T15:45:00.820851+00:00,264.9
,2025-10-14T11:00:00.554667+00:00,242.6
,2025-10-13T16:00:00.820851+00:00,222.9
,2025-10-14T11:15:00.554667+00:00,266.5
,2025-10-13T16:15:00.820851+00:00,225.0
,2025-10-14T11:30:00.554667+00:00,250.3
,2025-10-13T16:30:00.820851+00:00,279.3
,2025-10-14T11:45:00.554667+00:00,229.5
,2025-10-13T16:45:00.820851+00:00,231.8
,2025-10-14T12:00:00.554667+00:00,243.1
,2025-10-13T17:00:00.820851+00:00,264.7
,2025-10-14T12:15:00.554667+00:00,203.7
,2025-10-13T17:15:00.820851+00:00,293.0
,2025-10-14T12:30:00.554667+00:00,263.1
,2025-10-13T17:30:00.820851+00:00,266.6
,2025-10-14T12:45:00.554667+00:00,248.0
,2025-10-13T17:45:00.820851+00:00,258.1
,2025-10-14T13:00:00.554667+00:00,228.9
